food_code,food_name,primarysource,energy_kj,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,sfa_mg,mufa_mg,pufa_mg,cholesterol_mg,calcium_mg,phosphorus_mg,magnesium_mg,sodium_mg,potassium_mg,iron_mg,copper_mg,selenium_ug,chromium_mg,manganese_mg,molybdenum_mg,zinc_mg,vita_ug,vite_mg,vitd2_ug,vitd3_ug,vitk1_ug,vitk2_ug,folate_ug,vitb1_mg,vitb2_mg,vitb3_mg,vitb5_mg,vitb6_mg,vitb7_ug,vitb9_ug,vitc_mg,carotenoids_ug,servings_unit,unit_serving_energy_kj,unit_serving_energy_kcal,unit_serving_carb_g,unit_serving_protein_g,unit_serving_fat_g,unit_serving_freesugar_g,unit_serving_fibre_g,unit_serving_sfa_mg,unit_serving_mufa_mg,unit_serving_pufa_mg,unit_serving_cholesterol_mg,unit_serving_calcium_mg,unit_serving_phosphorus_mg,unit_serving_magnesium_mg,unit_serving_sodium_mg,unit_serving_potassium_mg,unit_serving_iron_mg,unit_serving_copper_mg,unit_serving_selenium_ug,unit_serving_chromium_mg,unit_serving_manganese_mg,unit_serving_molybdenum_mg,unit_serving_zinc_mg,unit_serving_vita_ug,unit_serving_vite_mg,unit_serving_vitd2_ug,unit_serving_vitd3_ug,unit_serving_vitk1_ug,unit_serving_vitk2_ug,unit_serving_folate_ug,unit_serving_vitb1_mg,unit_serving_vitb2_mg,unit_serving_vitb3_mg,unit_serving_vitb5_mg,unit_serving_vitb6_mg,unit_serving_vitb7_ug,unit_serving_vitb9_ug,unit_serving_vitc_mg,unit_serving_carotenoids_ug
ASC382,Peanut brittle (Moongfali ki chikki),asc_manual,1340.21,320.46,47.46,6.94,11.13,43.92,2.63,2695.24,4925.97,3003.2,2.5,68.03,137.07,108.38,15.99,420.05,3.22,0.27,0.87,0.01,0.78,0.05,1.04,9.36,1.17,2.04,0.0,0.63,0.0,30.37,0.16,0.04,2.89,0.37,0.42,0.7,30.37,0.0,49.31,piece,330.03,78.91,11.69,1.71,2.74,10.82,0.65,663.7,1213.02,739.54,0.62,16.75,33.75,26.69,3.94,103.44,0.79,0.07,0.21,0.0,0.19,0.01,0.25,2.31,0.29,0.5,0.0,0.16,0.0,7.48,0.04,0.01,0.71,0.09,0.1,0.17,7.48,0.0,12.14
ASC383,Spring roll,asc_manual,2568.38,623.87,8.56,1.81,64.63,0.6,0.67,7831.97,13300.0,40778.05,12.15,9.51,23.54,7.0,132.84,60.86,0.49,0.04,1.4,0.0,0.11,0.01,0.18,6.57,31.7,0.86,0.03,8.13,0.48,10.19,0.03,0.02,0.18,0.16,0.04,1.01,10.19,4.88,424.02,spring roll,2418.16,587.39,8.06,1.7,60.85,0.56,0.63,7373.9,12522.11,38393.04,11.44,8.96,22.17,6.59,125.07,57.3,0.46,0.04,1.32,0.0,0.11,0.0,0.17,6.19,29.84,0.81,0.03,7.65,0.46,9.59,0.02,0.02,0.17,0.15,0.04,0.95,9.59,4.59,399.22
ASC384,Dry mango chutney (Sookhe aam ki chutney),asc_manual,1247.3,298.13,69.17,2.43,0.7,61.86,3.74,147.05,94.42,334.87,0.0,72.05,71.97,77.6,437.91,654.54,3.98,0.19,1.51,0.02,0.75,0.05,0.42,0.0,0.1,2.26,0.0,19.23,0.0,18.66,0.07,0.08,0.65,0.22,0.42,0.55,18.66,0.91,6345.34,tablespoon,345.5,82.58,19.16,0.67,0.19,17.14,1.04,40.73,26.15,92.76,0.0,19.96,19.94,21.49,121.3,181.31,1.1,0.05,0.42,0.0,0.21,0.01,0.12,0.0,0.03,0.63,0.0,5.33,0.0,5.17,0.02,0.02,0.18,0.06,0.12,0.15,5.17,0.25,1757.66
ASC385,Peanut chutney (Mungfali ki chutney),asc_manual,1081.16,258.37,9.87,11.8,19.06,2.76,5.73,3941.47,8739.59,5613.41,0.0,34.79,197.16,103.32,475.34,414.29,1.99,0.46,1.98,0.0,1.08,0.27,1.6,0.0,2.08,3.94,0.0,4.64,0.0,48.29,0.29,0.07,5.54,0.56,0.16,0.9,48.29,20.01,172.49,tablespoon,227.04,54.26,2.07,2.48,4.0,0.58,1.2,827.71,1835.31,1178.82,0.0,7.31,41.4,21.7,99.82,87.0,0.42,0.1,0.42,0.0,0.23,0.06,0.34,0.0,0.44,0.83,0.0,0.97,0.0,10.14,0.06,0.02,1.16,0.12,0.03,0.19,10.14,4.2,36.22
ASC386,Coconut chutney (Nariyal ki chutney),asc_manual,1110.19,265.92,8.29,3.59,25.0,3.79,6.73,14366.17,2082.33,2918.46,0.0,15.7,47.57,25.07,428.28,230.88,1.25,0.2,1.33,0.0,0.43,0.15,0.41,0.0,3.3,0.34,0.0,12.68,0.0,18.7,0.04,0.05,0.26,0.2,0.08,0.36,18.7,16.32,161.6,tablespoon,281.24,67.37,2.1,0.91,6.33,0.96,1.71,3639.31,527.51,739.32,0.0,3.98,12.05,6.35,108.49,58.49,0.32,0.05,0.34,0.0,0.11,0.04,0.1,0.0,0.84,0.09,0.0,3.21,0.0,4.74,0.01,0.01,0.07,0.05,0.02,0.09,4.74,4.13,40.94
ASC387,Mint and coriander chutney (Pudinay aur dhaniye ki chutney),asc_manual,430.47,102.6,21.18,2.81,0.51,15.88,4.33,110.61,67.05,218.28,0.0,107.45,61.57,62.72,391.66,459.42,4.76,0.27,2.65,0.03,0.81,0.23,0.54,0.0,0.24,6.8,0.0,87.73,0.0,41.42,0.1,0.07,0.74,0.32,0.13,2.17,41.42,13.75,6306.47,tablespoon,113.19,26.98,5.57,0.74,0.13,4.18,1.14,29.09,17.63,57.4,0.0,28.25,16.19,16.49,102.99,120.8,1.25,0.07,0.7,0.01,0.21,0.06,0.14,0.0,0.06,1.79,0.0,23.07,0.0,10.89,0.03,0.02,0.19,0.09,0.04,0.57,10.89,3.62,1658.29
ASC395,Custard tart,asc_manual,940.77,225.6,28.66,3.72,10.73,9.31,0.91,6625.05,2714.31,464.93,22.28,57.47,68.66,12.99,59.74,115.73,0.49,0.07,0.43,0.0,0.16,0.3,0.37,100.23,0.31,1.52,0.0,1.39,0.0,7.87,0.05,0.07,0.25,0.33,0.07,1.1,7.87,1.65,237.91,tart,674.42,161.73,20.55,2.67,7.69,6.67,0.65,4749.33,1945.82,333.3,15.98,41.2,49.22,9.31,42.83,82.96,0.35,0.05,0.31,0.0,0.12,0.21,0.27,71.85,0.22,1.09,0.0,1.0,0.0,5.64,0.03,0.05,0.18,0.24,0.05,0.79,5.64,1.18,170.55
ASC396,Lemon tart,asc_manual,1262.3,303.35,30.68,6.12,17.45,10.68,0.81,10291.79,4656.57,896.97,123.17,24.03,79.07,12.99,76.09,94.23,0.98,0.08,9.42,0.0,0.18,0.01,0.57,221.45,0.7,1.95,0.19,1.76,3.35,16.88,0.06,0.07,0.26,0.57,0.07,4.42,16.88,4.89,223.58,tart,687.16,165.14,16.7,3.33,9.5,5.81,0.44,5602.6,2534.92,488.29,67.05,13.08,43.04,7.07,41.42,51.3,0.53,0.04,5.13,0.0,0.1,0.0,0.31,120.55,0.38,1.06,0.1,0.96,1.83,9.19,0.03,0.04,0.14,0.31,0.04,2.41,9.19,2.66,121.71
ASC397,Jam tart,asc_manual,1498.57,360.72,46.18,4.42,17.35,14.74,1.14,10836.71,4354.67,728.7,44.15,12.23,50.38,13.27,70.34,67.25,0.74,0.07,0.0,0.0,0.26,0.01,0.39,198.55,0.4,2.79,0.0,1.95,0.0,6.74,0.06,0.04,0.32,0.31,0.03,0.28,6.74,0.0,237.93,tart,542.29,130.54,16.71,1.6,6.28,5.33,0.41,3921.53,1575.85,263.7,15.98,4.43,18.23,4.8,25.45,24.34,0.27,0.03,0.0,0.0,0.09,0.0,0.14,71.85,0.15,1.01,0.0,0.71,0.0,2.44,0.02,0.01,0.12,0.11,0.01,0.1,2.44,0.0,86.1
ASC398,Orange cream tart,asc_manual,822.52,197.16,27.43,2.58,8.72,10.08,0.64,5436.78,2186.41,375.05,22.13,13.84,37.81,13.59,36.85,136.02,0.58,0.04,0.01,0.0,0.18,0.0,0.21,99.53,0.39,1.42,0.0,1.11,0.0,18.98,0.08,0.03,0.28,0.31,0.04,0.81,18.98,27.15,182.91,tart,593.76,142.32,19.8,1.86,6.3,7.28,0.46,3924.67,1578.32,270.74,15.98,9.99,27.29,9.81,26.6,98.19,0.42,0.03,0.01,0.0,0.13,0.0,0.15,71.85,0.28,1.02,0.0,0.8,0.0,13.7,0.06,0.02,0.2,0.22,0.03,0.58,13.7,19.6,132.04
ASC399,Pineapple tart,asc_manual,817.46,195.4,28.62,2.29,8.21,11.09,0.87,5087.76,2046.88,353.08,20.7,12.02,25.99,10.57,37.88,71.82,0.5,0.06,0.01,0.0,0.59,0.0,0.26,93.09,0.25,1.33,0.0,1.15,0.0,8.86,0.06,0.03,0.21,0.19,0.05,0.23,8.86,8.88,123.93,tart,630.98,150.83,22.09,1.77,6.34,8.56,0.67,3927.11,1579.93,272.53,15.98,9.28,20.06,8.16,29.24,55.44,0.38,0.04,0.01,0.0,0.45,0.0,0.2,71.85,0.19,1.03,0.0,0.88,0.0,6.84,0.05,0.02,0.16,0.15,0.04,0.18,6.84,6.85,95.66
ASC403,Apple cinnamon pie,asc_manual,1077.36,258.73,33.68,3.35,12.21,11.95,1.77,7486.99,3045.41,616.19,36.52,16.14,41.41,12.35,60.14,90.1,0.65,0.07,0.88,0.0,0.22,0.24,0.33,138.71,0.35,2.41,0.01,2.66,0.26,6.54,0.05,0.03,0.31,0.27,0.04,0.63,6.54,1.27,245.47,slice,1908.28,458.28,59.65,5.94,21.62,21.17,3.13,13261.34,5394.18,1091.43,64.69,28.59,73.35,21.87,106.53,159.6,1.16,0.13,1.56,0.01,0.39,0.43,0.58,245.69,0.63,4.28,0.03,4.71,0.46,11.58,0.1,0.06,0.55,0.48,0.07,1.12,11.58,2.24,434.79
ASC404,Lemon meringue pie,asc_manual,941.79,224.43,35.11,3.88,8.16,21.17,0.44,4648.45,2230.14,476.89,75.3,16.79,50.35,8.08,85.12,58.11,0.67,0.06,6.54,0.0,0.1,0.0,0.38,107.89,0.4,1.07,0.13,0.75,2.33,11.14,0.04,0.05,0.15,0.36,0.04,3.02,11.14,3.25,113.48,slice,1477.43,352.07,55.07,6.08,12.8,33.21,0.69,7292.26,3498.53,748.13,118.13,26.34,78.98,12.68,133.54,91.16,1.05,0.1,10.26,0.0,0.16,0.01,0.6,169.25,0.62,1.68,0.21,1.17,3.65,17.48,0.06,0.07,0.23,0.57,0.07,4.73,17.48,5.1,178.02
ASC407,Cream puffs,asc_manual,919.45,221.33,16.0,4.7,15.48,5.94,0.38,9279.94,4176.08,713.71,100.48,37.93,71.41,8.86,98.76,76.51,0.58,0.04,6.98,0.0,0.09,0.0,0.43,213.89,0.59,0.93,0.15,0.91,2.52,12.15,0.04,0.1,0.15,0.44,0.05,4.02,12.15,0.28,170.33,puff,665.46,160.19,11.58,3.4,11.2,4.3,0.28,6716.35,3022.44,516.55,72.72,27.45,51.69,6.42,71.47,55.37,0.42,0.03,5.05,0.0,0.07,0.0,0.31,154.8,0.43,0.67,0.1,0.66,1.83,8.79,0.03,0.07,0.11,0.32,0.03,2.91,8.79,0.2,123.27
ASC409,Cheese balls,asc_manual,2803.78,681.28,4.81,2.21,72.57,0.63,0.18,11055.17,15228.15,43060.51,37.78,30.01,62.89,3.93,120.7,27.57,0.32,0.02,3.04,0.0,0.04,0.0,0.24,63.95,33.5,0.4,0.06,4.81,1.03,4.98,0.02,0.03,0.06,0.17,0.02,1.54,4.98,0.01,56.74,piece,1658.32,402.95,2.84,1.31,42.92,0.37,0.11,6538.67,9006.81,25468.5,22.35,17.75,37.2,2.32,71.39,16.31,0.19,0.01,1.8,0.0,0.03,0.0,0.14,37.83,19.81,0.24,0.04,2.84,0.61,2.95,0.01,0.02,0.03,0.1,0.01,0.91,2.95,0.01,33.56
ASC417,Plain cream cake,asc_manual,1480.86,353.94,47.18,6.18,16.17,27.74,0.71,9469.86,4351.64,833.74,120.92,41.95,181.63,11.79,174.0,86.91,1.02,0.08,9.56,0.0,0.17,0.01,0.61,203.9,0.69,1.74,0.2,1.47,3.43,16.27,0.05,0.08,0.23,0.56,0.06,4.6,16.27,0.14,215.4,piece,788.56,188.47,25.13,3.29,8.61,14.77,0.38,5042.7,2317.25,443.97,64.39,22.34,96.72,6.28,92.65,46.28,0.55,0.04,5.09,0.0,0.09,0.0,0.33,108.57,0.37,0.93,0.1,0.78,1.83,8.66,0.03,0.04,0.12,0.3,0.03,2.45,8.66,0.08,114.7
ASC418,Apple cake (Seb ka cake),asc_manual,1213.67,290.08,39.48,4.94,12.87,23.52,1.22,7458.54,3421.7,714.62,94.69,38.99,145.08,12.0,136.95,96.16,0.9,0.07,7.63,0.0,0.29,0.32,0.51,159.67,0.57,1.8,0.15,2.29,2.69,13.7,0.05,0.06,0.24,0.46,0.06,3.67,13.7,1.71,212.01,piece,825.29,197.25,26.85,3.36,8.75,15.99,0.83,5071.81,2326.76,485.94,64.39,26.51,98.65,8.16,93.13,65.39,0.61,0.05,5.19,0.0,0.2,0.22,0.35,108.57,0.39,1.22,0.1,1.56,1.83,9.32,0.03,0.04,0.16,0.31,0.04,2.5,9.32,1.16,144.17
ASC419,Marble cake,asc_manual,1481.48,354.11,46.88,6.3,16.27,27.56,0.71,9528.54,4390.9,833.99,120.14,39.6,162.04,16.54,138.48,100.2,1.12,0.11,9.5,0.0,0.17,0.0,0.67,202.59,0.69,1.73,0.2,1.48,3.41,16.52,0.06,0.08,0.25,0.56,0.06,4.57,16.52,0.14,214.39,piece,793.98,189.78,25.12,3.38,8.72,14.77,0.38,5106.7,2353.25,446.97,64.39,21.22,86.84,8.86,74.22,53.7,0.6,0.06,5.09,0.0,0.09,0.0,0.36,108.57,0.37,0.93,0.1,0.79,1.83,8.85,0.03,0.04,0.13,0.3,0.03,2.45,8.85,0.08,114.9
ASC421,Orange cake,asc_manual,1496.24,357.61,48.28,6.1,16.21,28.38,0.83,9491.08,4363.78,843.19,123.67,29.72,129.46,12.17,105.41,90.64,1.06,0.08,9.72,0.0,0.18,0.01,0.59,208.55,0.71,1.78,0.2,1.51,3.51,17.77,0.06,0.08,0.25,0.57,0.06,4.61,17.77,3.61,208.55,piece,778.98,186.18,25.13,3.18,8.44,14.77,0.43,4941.3,2271.89,438.99,64.39,15.47,67.4,6.33,54.88,47.19,0.55,0.04,5.06,0.0,0.09,0.0,0.31,108.57,0.37,0.93,0.1,0.78,1.83,9.25,0.03,0.04,0.13,0.3,0.03,2.4,9.25,1.88,108.57
ASC422,Fruit Loaf ,asc_manual,1354.76,324.19,46.49,5.36,13.31,24.54,0.87,7825.48,3557.26,687.25,90.0,45.71,170.57,13.06,160.6,116.78,0.96,0.08,6.98,0.0,0.25,0.01,0.53,161.81,0.57,1.77,0.14,2.42,2.45,13.99,0.05,0.07,0.25,0.48,0.06,3.63,13.99,4.42,209.18,slice,756.97,181.14,25.98,3.0,7.44,13.71,0.49,4372.49,1987.62,384.0,50.29,25.54,95.31,7.3,89.73,65.25,0.53,0.04,3.9,0.0,0.14,0.0,0.3,90.41,0.32,0.99,0.08,1.35,1.37,7.82,0.03,0.04,0.14,0.27,0.03,2.03,7.82,2.47,116.88
ASC423,Banana cake (Kele ka cake),asc_manual,1623.4,389.51,40.0,5.77,23.31,23.04,1.14,3300.4,6110.79,12661.32,68.99,23.55,127.63,31.46,117.81,157.61,1.14,0.22,8.36,0.0,0.29,0.01,0.76,37.32,9.68,1.52,0.16,1.88,2.75,17.08,0.08,0.06,0.31,0.56,0.15,3.98,17.08,1.48,125.09,slice,1076.52,258.3,26.52,3.83,15.46,15.28,0.76,2188.57,4052.22,8396.04,45.75,15.62,84.64,20.86,78.12,104.51,0.76,0.14,5.55,0.0,0.19,0.0,0.5,24.75,6.42,1.01,0.1,1.25,1.83,11.33,0.05,0.04,0.21,0.37,0.1,2.64,11.33,0.98,82.95
ASC424,Chocolate chiffon cake,asc_manual,1305.28,311.71,37.87,5.76,15.8,24.25,0.7,3327.52,3690.53,7753.56,93.35,42.15,196.43,28.93,188.59,138.72,1.07,0.22,6.99,0.0,0.26,0.01,0.66,69.36,4.71,3.14,0.39,4.4,3.72,16.47,0.06,0.07,0.28,0.57,0.08,6.79,16.47,0.29,87.25,slice,950.82,227.06,27.59,4.2,11.51,17.67,0.51,2423.89,2688.32,5647.98,68.0,30.71,143.08,21.07,137.38,101.05,0.78,0.16,5.1,0.0,0.19,0.01,0.48,50.53,3.43,2.29,0.28,3.2,2.71,12.0,0.04,0.05,0.2,0.42,0.06,4.95,12.0,0.21,63.55
ASC425,Christmas cake,asc_manual,1560.8,372.95,48.29,5.49,16.88,27.45,1.49,8838.88,5451.3,1143.44,97.81,40.98,116.37,30.8,64.84,176.27,1.32,0.22,8.17,0.0,0.47,0.01,0.77,179.3,0.71,1.48,0.15,1.8,2.63,16.38,0.08,0.06,0.31,0.5,0.08,3.86,16.38,8.16,161.05,slice,1626.18,388.57,50.32,5.72,17.59,28.6,1.55,9209.11,5679.64,1191.33,101.91,42.69,121.25,32.09,67.56,183.65,1.37,0.23,8.51,0.0,0.49,0.01,0.8,186.81,0.74,1.54,0.16,1.88,2.74,17.06,0.09,0.07,0.32,0.52,0.08,4.02,17.06,8.51,167.79
ASC426,Strawberry and vanilla cake with butter icing,asc_manual,1547.86,370.54,44.25,3.89,20.39,32.43,0.79,12410.26,5320.8,910.19,101.12,28.17,114.82,9.76,107.27,74.53,0.7,0.07,5.84,0.0,0.16,0.0,0.41,247.61,0.69,1.62,0.12,4.69,2.09,10.99,0.04,0.06,0.21,0.37,0.05,2.78,10.99,7.21,235.02,slice,1803.26,431.68,51.56,4.53,23.75,37.78,0.92,14457.95,6198.73,1060.38,117.8,32.82,133.77,11.38,124.96,86.83,0.82,0.09,6.81,0.0,0.19,0.0,0.48,288.47,0.8,1.89,0.14,5.46,2.43,12.8,0.05,0.07,0.24,0.43,0.06,3.24,12.8,8.4,273.8
ASC429,Swiss roll,asc_manual,1062.09,251.87,48.34,7.3,3.77,32.96,0.55,1188.69,1385.94,523.14,144.66,24.11,95.13,10.86,51.9,87.08,1.19,0.07,15.98,0.0,0.13,0.01,0.69,78.26,0.61,1.33,0.33,0.2,5.77,22.71,0.05,0.09,0.2,0.72,0.08,7.32,22.71,0.0,106.72,swiss roll,671.77,159.31,30.57,4.62,2.38,20.84,0.34,751.84,876.6,330.89,91.5,15.25,60.17,6.87,32.83,55.08,0.75,0.05,10.11,0.0,0.08,0.0,0.43,49.5,0.38,0.84,0.21,0.13,3.65,14.36,0.03,0.06,0.12,0.46,0.05,4.63,14.36,0.0,67.5
ASC430,Pineapple pastry ,asc_manual,874.13,208.21,29.04,6.06,7.87,18.83,0.72,4160.33,2354.89,544.27,115.34,42.97,89.42,11.42,44.3,107.33,0.86,0.06,11.09,0.0,0.23,0.0,0.57,133.97,0.59,1.06,0.23,0.49,4.0,19.09,0.05,0.12,0.18,0.6,0.08,5.97,19.09,3.99,134.81,pastry,797.64,189.99,26.5,5.53,7.19,17.19,0.66,3796.3,2148.84,496.64,105.25,39.21,81.6,10.42,40.42,97.93,0.79,0.05,10.12,0.0,0.21,0.0,0.52,122.25,0.54,0.96,0.21,0.44,3.65,17.42,0.05,0.11,0.17,0.55,0.07,5.45,17.42,3.64,123.02
ASC431,Black forest pastry,asc_manual,979.99,233.55,34.48,6.09,8.46,21.35,0.54,4524.1,2548.3,565.59,113.03,44.15,92.19,13.57,53.43,110.97,0.92,0.07,10.95,0.0,0.12,0.0,0.59,131.5,0.58,1.25,0.23,0.64,3.92,17.46,0.05,0.11,0.19,0.6,0.07,5.92,17.46,0.98,138.93,pastry,913.84,217.78,32.15,5.68,7.89,19.91,0.5,4218.72,2376.29,527.41,105.4,41.17,85.97,12.65,49.83,103.48,0.86,0.07,10.21,0.0,0.11,0.0,0.55,122.63,0.54,1.16,0.21,0.6,3.65,16.28,0.05,0.11,0.17,0.56,0.06,5.52,16.28,0.91,129.55
ASC432,Coconut finger,asc_manual,1155.88,274.86,42.56,7.09,8.86,28.55,1.87,4822.33,1550.32,543.98,127.97,24.04,101.86,18.1,46.86,141.16,1.31,0.14,16.35,0.0,0.26,0.01,0.73,69.23,1.07,1.18,0.29,0.43,5.11,22.21,0.05,0.08,0.24,0.66,0.08,6.57,22.21,0.0,109.79,finger,826.46,196.52,30.43,5.07,6.34,20.41,1.34,3447.97,1108.48,388.95,91.5,17.19,72.83,12.94,33.51,100.93,0.93,0.1,11.69,0.0,0.18,0.01,0.52,49.5,0.76,0.84,0.21,0.31,3.65,15.88,0.04,0.06,0.17,0.47,0.06,4.7,15.88,0.0,78.5
ASC439,Chocolate walnut cookies (Chocolate aur akhrot ke cookies),asc_manual,1773.46,424.8,47.1,6.56,23.62,22.58,1.54,10597.06,5754.61,5304.84,69.03,36.1,144.88,43.31,280.44,158.23,1.37,0.34,3.92,0.0,0.55,0.02,0.9,164.28,1.49,6.91,0.07,8.92,1.18,16.31,0.1,0.05,0.4,0.46,0.12,3.08,16.31,0.63,433.42,cookie,459.25,110.01,12.2,1.7,6.12,5.85,0.4,2744.2,1490.2,1373.73,17.88,9.35,37.52,11.22,72.62,40.97,0.35,0.09,1.02,0.0,0.14,0.01,0.23,42.54,0.39,1.79,0.02,2.31,0.3,4.22,0.03,0.01,0.1,0.12,0.03,0.8,4.22,0.16,112.24
ASC440,Chocolate chip cookies,asc_manual,1776.75,425.29,57.98,5.79,19.38,30.29,1.05,11777.2,5156.57,870.87,75.98,24.76,77.18,23.0,278.29,114.09,1.22,0.16,4.22,0.0,0.3,0.01,0.61,202.7,0.65,2.56,0.08,2.0,1.39,11.98,0.07,0.06,0.34,0.45,0.05,2.27,11.98,0.0,232.9,cookie,388.67,93.03,12.68,1.27,4.24,6.63,0.23,2576.26,1128.0,190.5,16.62,5.42,16.88,5.03,60.88,24.96,0.27,0.04,0.92,0.0,0.07,0.0,0.13,44.34,0.14,0.56,0.02,0.44,0.3,2.62,0.01,0.01,0.07,0.1,0.01,0.5,2.62,0.0,50.95
ASC441,Sweet plain biscuit,asc_manual,1588.86,380.76,50.29,5.86,17.67,21.77,1.07,10755.4,4559.26,810.64,76.89,42.88,158.43,14.91,132.59,90.96,0.92,0.1,4.04,0.0,0.25,0.01,0.57,205.24,0.55,2.61,0.08,1.83,1.42,11.92,0.07,0.07,0.32,0.47,0.05,2.27,11.92,0.23,259.32,biscuit,227.3,54.47,7.19,0.84,2.53,3.11,0.15,1538.62,652.23,115.97,11.0,6.13,22.66,2.13,18.97,13.01,0.13,0.01,0.58,0.0,0.04,0.0,0.08,29.36,0.08,0.37,0.01,0.26,0.2,1.7,0.01,0.01,0.05,0.07,0.01,0.32,1.7,0.03,37.1
ASC442,Chocolate biscuit,asc_manual,1586.49,379.76,51.56,5.88,17.09,24.16,1.01,10398.22,4440.4,777.03,72.66,41.51,161.86,23.27,127.02,114.98,1.14,0.16,3.81,0.0,0.23,0.01,0.66,193.94,0.53,2.47,0.08,1.75,1.34,11.96,0.07,0.07,0.33,0.45,0.05,2.14,11.96,0.22,245.78,biscuit,240.18,57.49,7.81,0.89,2.59,3.66,0.15,1574.17,672.23,117.63,11.0,6.28,24.5,3.52,19.23,17.41,0.17,0.02,0.58,0.0,0.04,0.0,0.1,29.36,0.08,0.37,0.01,0.27,0.2,1.81,0.01,0.01,0.05,0.07,0.01,0.32,1.81,0.03,37.21
ASC443,Coconut biscuit (Nariyal ke biscuit),asc_manual,1816.48,434.98,42.9,5.78,27.16,20.76,3.64,17418.36,4757.66,867.5,64.98,37.81,157.68,28.42,105.76,202.79,1.32,0.23,7.57,0.0,0.48,0.02,0.69,184.98,1.55,1.99,0.06,2.12,1.08,13.41,0.06,0.06,0.37,0.4,0.07,1.91,13.41,0.18,247.16,biscuit,340.59,81.56,8.04,1.08,5.09,3.89,0.68,3265.94,892.06,162.66,12.18,7.09,29.56,5.33,19.83,38.02,0.25,0.04,1.42,0.0,0.09,0.0,0.13,34.68,0.29,0.37,0.01,0.4,0.2,2.51,0.01,0.01,0.07,0.07,0.01,0.36,2.51,0.03,46.34
ASC444,Sweet and salty biscuit (Meethay aur namkeen biscuit),asc_manual,1694.69,407.96,45.09,6.15,22.39,7.22,1.68,13969.87,5632.04,932.33,55.18,37.24,78.02,18.49,414.7,109.95,1.05,0.1,0.15,0.0,0.33,0.01,0.54,248.19,0.54,3.49,0.0,2.44,0.0,9.51,0.08,0.07,0.41,0.44,0.05,0.66,9.51,0.31,328.5,biscuit,181.71,43.74,4.83,0.66,2.4,0.77,0.18,1497.88,603.88,99.97,5.92,3.99,8.37,1.98,44.47,11.79,0.11,0.01,0.02,0.0,0.04,0.0,0.06,26.61,0.06,0.37,0.0,0.26,0.0,1.02,0.01,0.01,0.04,0.05,0.01,0.07,1.02,0.03,35.22
ASC445,Peanut biscuit,asc_manual,1676.08,401.05,46.72,8.45,20.41,21.26,2.48,9927.23,6533.93,2462.31,61.88,50.58,254.47,42.54,202.26,180.95,1.34,0.22,3.78,0.0,0.45,0.08,0.98,165.16,1.11,3.21,0.07,1.86,1.14,23.79,0.14,0.07,2.03,0.54,0.08,2.07,23.79,0.19,221.61,biscuit,297.97,71.3,8.31,1.5,3.63,3.78,0.44,1764.84,1161.59,437.74,11.0,8.99,45.24,7.56,35.96,32.17,0.24,0.04,0.67,0.0,0.08,0.01,0.17,29.36,0.2,0.57,0.01,0.33,0.2,4.23,0.03,0.01,0.36,0.1,0.01,0.37,4.23,0.03,39.4
ASC446,Pin wheel biscuit,asc_manual,1688.63,404.6,54.56,5.4,18.66,23.25,1.16,11624.17,4738.72,769.56,44.65,42.7,168.27,27.5,131.73,122.74,1.13,0.19,0.12,0.0,0.27,0.01,0.66,200.84,0.45,2.82,0.0,2.01,0.0,8.65,0.07,0.06,0.38,0.36,0.04,0.53,8.65,0.25,266.83,biscuit,335.62,80.41,10.84,1.07,3.71,4.62,0.23,2310.3,941.82,152.95,8.88,8.49,33.44,5.47,26.18,24.39,0.22,0.04,0.02,0.0,0.05,0.0,0.13,39.92,0.09,0.56,0.0,0.4,0.0,1.72,0.01,0.01,0.07,0.07,0.01,0.11,1.72,0.05,53.03
ASC447,Saffron biscuit (Kesar biscuit),asc_manual,1913.03,458.61,59.7,6.05,22.01,22.42,1.9,12108.01,6220.14,1449.12,49.64,25.71,75.69,26.36,5.65,120.02,1.23,0.14,0.27,0.0,0.73,0.09,0.59,186.04,1.92,3.89,0.0,1.11,0.0,10.02,0.09,0.04,0.49,0.4,0.05,0.53,10.02,0.12,526.8,biscuit,210.69,50.51,6.58,0.67,2.42,2.47,0.21,1333.5,685.05,159.6,5.47,2.83,8.34,2.9,0.62,13.22,0.14,0.02,0.03,0.0,0.08,0.01,0.07,20.49,0.21,0.43,0.0,0.12,0.0,1.1,0.01,0.0,0.05,0.04,0.01,0.06,1.1,0.01,58.02
ASC448,Masala biscuit,asc_manual,1636.01,393.64,45.18,6.06,20.75,6.82,2.14,12216.73,5370.4,1160.13,51.29,53.73,179.49,25.48,714.52,136.35,1.32,0.12,0.47,0.01,0.57,0.04,0.59,191.55,1.28,6.17,0.0,13.15,0.0,13.33,0.09,0.05,0.46,0.43,0.07,0.61,13.33,0.95,1276.8,biscuit,264.49,63.64,7.3,0.98,3.35,1.1,0.35,1975.04,868.22,187.55,8.29,8.69,29.02,4.12,115.51,22.04,0.21,0.02,0.08,0.0,0.09,0.01,0.1,30.97,0.21,1.0,0.0,2.13,0.0,2.15,0.01,0.01,0.07,0.07,0.01,0.1,2.15,0.15,206.42
