food_code,food_name,primarysource,energy_kj,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,sfa_mg,mufa_mg,pufa_mg,cholesterol_mg,calcium_mg,phosphorus_mg,magnesium_mg,sodium_mg,potassium_mg,iron_mg,copper_mg,selenium_ug,chromium_mg,manganese_mg,molybdenum_mg,zinc_mg,vita_ug,vite_mg,vitd2_ug,vitd3_ug,vitk1_ug,vitk2_ug,folate_ug,vitb1_mg,vitb2_mg,vitb3_mg,vitb5_mg,vitb6_mg,vitb7_ug,vitb9_ug,vitc_mg,carotenoids_ug,servings_unit,unit_serving_energy_kj,unit_serving_energy_kcal,unit_serving_carb_g,unit_serving_protein_g,unit_serving_fat_g,unit_serving_freesugar_g,unit_serving_fibre_g,unit_serving_sfa_mg,unit_serving_mufa_mg,unit_serving_pufa_mg,unit_serving_cholesterol_mg,unit_serving_calcium_mg,unit_serving_phosphorus_mg,unit_serving_magnesium_mg,unit_serving_sodium_mg,unit_serving_potassium_mg,unit_serving_iron_mg,unit_serving_copper_mg,unit_serving_selenium_ug,unit_serving_chromium_mg,unit_serving_manganese_mg,unit_serving_molybdenum_mg,unit_serving_zinc_mg,unit_serving_vita_ug,unit_serving_vite_mg,unit_serving_vitd2_ug,unit_serving_vitd3_ug,unit_serving_vitk1_ug,unit_serving_vitk2_ug,unit_serving_folate_ug,unit_serving_vitb1_mg,unit_serving_vitb2_mg,unit_serving_vitb3_mg,unit_serving_vitb5_mg,unit_serving_vitb6_mg,unit_serving_vitb7_ug,unit_serving_vitb9_ug,unit_serving_vitc_mg,unit_serving_carotenoids_ug
ASC264,Coleslaw,asc_manual,318.36,76.71,5.59,1.24,5.32,3.62,2.34,1160.77,2611.75,1217.26,6.42,37.0,32.26,13.13,29.87,207.7,0.63,0.05,0.36,0.0,0.16,0.56,0.22,22.92,1.22,0.74,0.0,28.9,0.0,27.53,0.04,0.04,0.25,0.2,0.1,1.11,27.53,15.07,3281.21,bowl,485.5,116.99,8.53,1.89,8.11,5.53,3.57,1770.17,3982.92,1856.32,9.79,56.43,49.2,20.03,45.55,316.75,0.96,0.08,0.55,0.01,0.24,0.85,0.34,34.95,1.87,1.13,0.0,44.08,0.0,41.98,0.05,0.07,0.38,0.31,0.15,1.69,41.98,22.99,5003.85
ASC269,Tomato onion raita (Tamatar aur pyaaz ka raita),asc_manual,248.26,59.0,7.08,3.74,1.84,5.98,0.97,1103.28,475.87,125.38,6.19,120.62,106.97,18.22,165.21,237.73,0.26,0.04,1.2,0.0,0.08,0.01,0.5,15.76,0.09,2.85,0.0,6.85,0.0,19.57,0.05,0.16,0.32,0.38,0.1,2.23,19.57,8.47,1379.49,bowl,441.09,104.83,12.58,6.64,3.27,10.62,1.73,1960.2,845.49,222.75,11.0,214.3,190.06,32.38,293.52,422.38,0.45,0.06,2.13,0.0,0.14,0.03,0.89,28.0,0.16,5.07,0.0,12.17,0.0,34.77,0.09,0.29,0.57,0.68,0.18,3.96,34.77,15.04,2450.94
ASC270,Peanut raita (Mungfali ka raita),asc_manual,631.24,150.39,9.3,8.59,8.98,7.11,1.89,2892.84,3657.71,2000.9,8.97,174.6,204.42,49.52,235.83,351.78,0.74,0.16,2.19,0.0,0.28,0.1,1.11,22.83,0.75,1.22,0.0,1.18,0.0,29.9,0.14,0.24,2.06,0.58,0.13,2.39,29.9,2.11,86.34,bowl,774.34,184.48,11.41,10.54,11.02,8.72,2.32,3548.65,4486.91,2454.5,11.0,214.18,250.76,60.75,289.3,431.53,0.9,0.19,2.69,0.0,0.34,0.13,1.36,28.0,0.91,1.5,0.0,1.45,0.0,36.67,0.18,0.3,2.52,0.71,0.16,2.94,36.67,2.59,105.91
ASC271,Sprouted moong raita ,asc_manual,256.2,60.89,6.13,4.62,2.19,5.59,0.16,1290.27,569.54,155.7,7.21,139.44,125.15,18.57,189.2,208.77,0.86,0.01,1.32,0.0,0.05,0.01,0.57,18.34,0.04,0.05,0.0,0.62,0.0,17.68,0.07,0.2,0.26,0.41,0.1,1.71,17.68,2.35,73.59,bowl,391.14,92.97,9.35,7.06,3.34,8.53,0.24,1969.85,869.51,237.7,11.0,212.88,191.06,28.35,288.85,318.73,1.32,0.01,2.01,0.0,0.07,0.02,0.88,28.0,0.06,0.08,0.0,0.95,0.0,27.0,0.11,0.3,0.4,0.63,0.15,2.61,27.0,3.59,112.35
ASC272,Bottle gourd raita (Ghiya/Lauki ka raita),asc_manual,237.21,56.31,5.76,3.98,2.07,5.25,0.85,1271.09,537.94,111.47,7.21,138.26,118.27,17.56,188.37,234.32,0.23,0.02,1.9,0.0,0.06,0.01,0.52,18.34,0.04,0.3,0.0,1.31,0.0,25.87,0.05,0.18,0.21,0.52,0.08,2.55,25.87,3.12,89.68,bowl,362.14,85.96,8.79,6.07,3.15,8.01,1.3,1940.57,821.28,170.17,11.0,211.09,180.57,26.82,287.58,357.73,0.35,0.03,2.9,0.0,0.08,0.02,0.8,28.0,0.07,0.45,0.0,2.0,0.0,39.49,0.08,0.28,0.32,0.79,0.12,3.89,39.49,4.76,136.91
ASC273,Cucumber raita (Kheere ka raita),asc_manual,249.0,59.13,6.35,4.04,2.08,5.22,0.86,1278.53,540.25,112.44,7.21,138.58,122.31,20.66,189.96,253.64,0.29,0.02,1.37,0.0,0.04,0.01,0.53,18.34,0.04,0.47,0.0,3.31,0.0,17.63,0.05,0.18,0.28,0.48,0.09,2.64,17.63,3.7,114.53,bowl,380.14,90.27,9.69,6.16,3.17,7.97,1.31,1951.94,824.8,171.67,11.0,211.57,186.73,31.54,290.02,387.23,0.45,0.03,2.1,0.0,0.06,0.02,0.81,28.0,0.07,0.71,0.0,5.05,0.0,26.92,0.07,0.28,0.43,0.73,0.14,4.02,26.92,5.65,174.85
ASC274,Carrot and spinach raita (Gajar aur palak ka raita),asc_manual,239.15,56.83,5.83,4.0,1.99,4.93,1.39,1144.41,476.26,197.95,6.19,142.57,112.35,38.85,180.79,380.75,1.04,0.06,1.75,0.01,0.36,0.02,0.57,15.76,0.43,0.31,0.0,94.58,0.0,53.76,0.09,0.19,0.27,0.39,0.12,2.85,53.76,10.86,4058.14,bowl,424.89,100.96,10.37,7.12,3.53,8.76,2.48,2033.28,846.18,351.7,11.0,253.3,199.62,69.02,321.21,676.48,1.84,0.11,3.11,0.02,0.64,0.03,1.02,28.0,0.76,0.55,0.0,168.04,0.0,95.51,0.15,0.33,0.47,0.69,0.21,5.06,95.51,19.29,7210.1
ASC275,Mint raita (Pudinay ka raita),asc_manual,326.97,77.59,7.65,5.64,2.96,7.48,0.34,1836.58,783.2,138.29,10.51,198.22,166.11,22.5,274.38,292.83,0.37,0.01,2.13,0.0,0.04,0.04,0.71,26.75,0.06,0.14,0.0,4.04,0.0,19.7,0.06,0.27,0.25,0.49,0.11,2.54,19.7,2.81,442.55,bowl,342.24,81.21,8.0,5.9,3.1,7.83,0.36,1922.35,819.77,144.74,11.0,207.48,173.87,23.55,287.19,306.51,0.39,0.02,2.23,0.0,0.04,0.04,0.74,28.0,0.07,0.15,0.0,4.23,0.0,20.62,0.06,0.28,0.27,0.51,0.11,2.66,20.62,2.94,463.21
ASC276,Potato raita (Aloo ka raita),asc_manual,316.95,75.38,10.24,4.22,2.04,5.08,0.75,1232.83,524.58,132.34,6.98,132.31,124.59,21.94,183.37,376.28,0.34,0.04,1.54,0.0,0.06,0.01,0.56,17.76,0.06,0.12,0.0,1.34,0.0,17.14,0.06,0.18,0.52,0.45,0.11,2.13,17.14,9.72,129.23,bowl,499.74,118.85,16.14,6.65,3.22,8.01,1.18,1943.81,827.11,208.65,11.0,208.61,196.44,34.59,289.11,593.28,0.53,0.06,2.42,0.0,0.1,0.02,0.88,28.0,0.09,0.19,0.0,2.12,0.0,27.03,0.1,0.28,0.82,0.72,0.17,3.36,27.03,15.33,203.75
ASC277,Boondi raita,asc_manual,2831.04,687.72,3.96,2.19,73.83,1.88,0.46,9220.1,15189.89,46338.53,2.51,49.0,47.88,7.4,99.18,79.71,0.24,0.02,0.61,0.0,0.07,0.0,0.23,6.39,36.03,0.01,0.0,5.21,0.0,11.5,0.03,0.07,0.14,0.16,0.04,0.91,11.5,0.24,33.47,bowl,9310.58,2261.74,13.03,7.21,242.8,6.18,1.51,30322.6,49955.75,152395.83,8.25,161.16,157.46,24.33,326.19,262.15,0.78,0.07,2.01,0.0,0.22,0.01,0.75,21.0,118.49,0.03,0.0,17.13,0.0,37.83,0.1,0.23,0.45,0.54,0.14,3.0,37.83,0.77,110.08
ASC279,Dahi vadas/Dahi bhalla,asc_manual,2748.73,667.73,5.49,2.96,70.4,1.78,0.97,8800.36,14475.98,44186.95,2.39,49.03,65.23,17.84,79.0,152.37,0.49,0.06,2.18,0.0,0.14,0.01,0.38,6.1,34.32,0.66,0.0,6.15,0.0,10.63,0.03,0.07,0.19,0.33,0.04,0.65,10.63,0.33,80.6,vada,4734.69,1150.16,9.45,5.1,121.27,3.06,1.66,15158.63,24934.88,76112.02,4.13,84.46,112.36,30.73,136.08,262.46,0.84,0.1,3.76,0.0,0.24,0.02,0.66,10.5,59.11,1.14,0.0,10.6,0.0,18.3,0.05,0.11,0.32,0.56,0.07,1.11,18.3,0.57,138.83
ASC280,Gunjia,asc_manual,2747.77,667.34,5.68,2.98,70.28,2.05,1.13,9274.23,14321.06,43565.33,2.36,48.16,65.47,17.83,77.9,154.16,0.5,0.06,2.15,0.0,0.13,0.01,0.38,6.01,33.88,0.62,0.0,5.6,0.0,10.91,0.03,0.07,0.19,0.32,0.04,0.63,10.91,0.29,42.55,gunjia,4801.73,1166.18,9.92,5.21,122.81,3.58,1.98,16206.71,25026.06,76130.41,4.13,84.16,114.41,31.16,136.13,269.39,0.87,0.11,3.76,0.0,0.22,0.02,0.67,10.5,59.21,1.08,0.0,9.79,0.0,19.06,0.05,0.12,0.33,0.57,0.07,1.11,19.06,0.51,74.36
ASC281,Saunth/Sonth chutney with tamarind/imli,asc_manual,592.16,141.53,33.55,1.01,0.15,31.31,0.93,32.1,43.79,46.68,0.0,54.74,38.95,46.27,244.38,267.27,2.71,0.1,0.3,0.01,0.29,0.05,0.23,0.0,0.03,3.79,0.0,0.95,0.0,5.61,0.06,0.02,0.27,0.09,0.22,0.26,5.61,0.54,83.59,teaspoon,104.81,25.05,5.94,0.18,0.03,5.54,0.17,5.68,7.75,8.26,0.0,9.69,6.89,8.19,43.25,47.31,0.48,0.02,0.05,0.0,0.05,0.01,0.04,0.0,0.01,0.67,0.0,0.17,0.0,0.99,0.01,0.0,0.05,0.02,0.04,0.05,0.99,0.09,14.8
ASC317,Orange and pineapple cream,asc_manual,422.92,101.18,11.96,1.44,5.43,11.37,1.03,3429.26,1433.94,200.84,15.43,35.0,29.62,8.47,10.17,114.98,0.41,0.03,0.08,0.01,0.22,0.0,0.12,81.63,0.23,0.15,0.0,1.25,0.0,11.85,0.04,0.07,0.15,0.18,0.05,1.96,11.85,22.32,290.68,bowl,376.93,90.18,10.66,1.28,4.84,10.13,0.92,3056.33,1278.0,179.0,13.75,31.19,26.4,7.54,9.06,102.48,0.36,0.02,0.07,0.0,0.2,0.0,0.11,72.75,0.21,0.13,0.0,1.11,0.0,10.56,0.04,0.06,0.13,0.16,0.04,1.75,10.56,19.89,259.07
ASC335,Plain burfi (Burfi),asc_manual,1705.52,408.32,30.88,9.82,27.96,30.43,0.17,16689.73,7792.14,1336.46,38.12,355.78,284.64,38.12,31.65,325.37,1.5,0.07,25.91,0.07,0.08,0.02,1.43,142.89,1.25,0.09,0.0,0.11,0.0,54.97,0.07,0.07,0.3,0.22,0.04,11.85,54.97,0.12,409.4,burfi,742.84,177.85,13.45,4.28,12.18,13.25,0.07,7269.21,3393.86,582.09,16.6,154.96,123.98,16.6,13.79,141.72,0.65,0.03,11.29,0.03,0.03,0.01,0.62,62.24,0.55,0.04,0.0,0.05,0.0,23.94,0.03,0.03,0.13,0.1,0.02,5.16,23.94,0.05,178.32
ASC336,Coconut burfi (Nariyal ki burfi),asc_manual,1956.59,467.64,32.15,8.81,34.63,31.5,3.5,22149.07,6369.16,1095.02,29.26,272.81,254.63,47.2,27.63,401.32,1.82,0.24,25.37,0.06,0.39,0.01,1.36,109.67,2.03,0.05,0.0,0.63,0.0,46.87,0.06,0.06,0.35,0.19,0.06,9.2,46.87,0.0,344.06,burfi,1110.37,265.38,18.25,5.0,19.65,17.88,1.99,12569.6,3614.5,621.42,16.6,154.82,144.5,26.78,15.68,227.75,1.03,0.14,14.4,0.03,0.22,0.01,0.77,62.24,1.15,0.03,0.0,0.36,0.0,26.6,0.03,0.03,0.2,0.11,0.03,5.22,26.6,0.0,195.25
ASC337,Bottle gourd burfi (Ghiya/Lauki burfi),asc_manual,1153.35,275.96,24.51,5.86,17.68,23.92,0.73,10775.61,4726.01,786.32,26.43,215.85,170.71,24.42,18.15,229.64,0.93,0.06,16.2,0.04,0.07,0.0,0.88,99.07,0.64,0.3,0.0,0.73,0.0,47.22,0.05,0.04,0.2,0.31,0.03,7.95,47.22,1.5,299.01,burfi,831.85,199.03,17.68,4.23,12.75,17.25,0.53,7771.91,3408.64,567.14,19.06,155.68,123.13,17.61,13.09,165.63,0.67,0.05,11.69,0.03,0.05,0.0,0.63,71.46,0.46,0.22,0.0,0.52,0.0,34.06,0.04,0.03,0.14,0.22,0.02,5.73,34.06,1.08,215.66
ASC338,Chocolate burfi,asc_manual,1425.19,339.33,33.15,13.0,17.86,32.38,0.0,11144.92,4918.46,691.69,3.78,466.48,381.58,57.02,39.32,449.04,2.12,0.15,34.59,0.09,0.06,0.0,1.98,14.18,0.13,0.09,0.0,0.03,0.0,73.38,0.09,0.09,0.37,0.25,0.05,15.68,73.38,0.0,175.74,burfi,463.19,110.28,10.78,4.22,5.81,10.52,0.0,3622.1,1598.5,224.8,1.23,151.6,124.01,18.53,12.78,145.94,0.69,0.05,11.24,0.03,0.02,0.0,0.64,4.61,0.04,0.03,0.0,0.01,0.0,23.85,0.03,0.03,0.12,0.08,0.02,5.1,23.85,0.0,57.11
ASC339,Cashewnut burfi (Kaju burfi/Kaju katli),asc_manual,1763.94,421.74,37.92,5.48,28.46,31.43,1.12,11442.67,12146.8,2890.81,38.62,12.95,145.64,89.83,4.23,186.05,1.79,0.68,3.8,0.0,0.52,0.01,1.58,144.73,1.37,1.12,0.0,0.53,0.0,7.33,0.18,0.01,0.3,0.41,0.05,0.75,7.33,0.0,297.37,burfi,505.66,120.9,10.87,1.57,8.16,9.01,0.32,3280.23,3482.08,828.7,11.07,3.71,41.75,25.75,1.21,53.33,0.51,0.2,1.09,0.0,0.15,0.0,0.45,41.49,0.39,0.32,0.0,0.15,0.0,2.1,0.05,0.0,0.09,0.12,0.01,0.21,2.1,0.0,85.25
ASC340,Gram flour burfi (Besan burfi),asc_manual,1768.65,421.79,46.59,11.19,22.41,28.44,3.41,12686.64,5819.96,1840.7,40.13,160.71,181.36,35.67,13.02,226.63,1.47,0.14,11.63,0.03,0.74,0.01,1.06,150.41,1.78,0.24,0.0,2.94,0.0,84.51,0.17,0.08,0.72,0.48,0.16,7.42,84.51,0.0,359.54,burfi,677.61,161.6,17.85,4.29,8.58,10.9,1.31,4860.57,2229.77,705.22,15.38,61.57,69.49,13.67,4.99,86.83,0.56,0.05,4.46,0.01,0.28,0.0,0.41,57.63,0.68,0.09,0.0,1.13,0.0,32.38,0.07,0.03,0.28,0.18,0.06,2.84,32.38,0.0,137.75
ASC341,Semolina ladoo with khoya (Suji/Rava aur khoye ke ladoo ),asc_manual,1796.19,428.71,52.86,6.71,21.86,33.28,4.68,13542.93,4332.25,903.06,27.87,106.42,133.31,32.29,14.4,259.35,1.73,0.27,12.47,0.02,0.87,0.04,1.17,104.47,1.61,2.47,0.0,0.79,0.0,24.15,0.11,0.04,0.47,0.31,0.06,3.32,24.15,0.11,351.44,ladoo,528.4,126.12,15.55,1.97,6.43,9.79,1.38,3984.05,1274.46,265.66,8.2,31.31,39.22,9.5,4.24,76.29,0.51,0.08,3.67,0.01,0.26,0.01,0.34,30.73,0.47,0.73,0.0,0.23,0.0,7.1,0.03,0.01,0.14,0.09,0.02,0.98,7.1,0.03,103.39
ASC342,Semolina ladoo with coconut (Suji/Rava aur nariyal ke ladoo ),asc_manual,1942.7,464.43,50.9,5.68,27.03,27.32,6.69,17143.41,4407.23,941.52,33.81,26.72,90.08,34.77,9.06,264.85,1.83,0.36,9.07,0.01,1.14,0.04,1.08,126.74,2.13,2.96,0.0,1.03,0.0,14.32,0.11,0.03,0.54,0.33,0.07,0.51,14.32,0.14,402.22,ladoo,706.66,168.94,18.52,2.06,9.83,9.94,2.43,6235.91,1603.13,342.48,12.3,9.72,32.77,12.65,3.3,96.34,0.67,0.13,3.3,0.0,0.42,0.01,0.39,46.1,0.77,1.08,0.0,0.37,0.0,5.21,0.04,0.01,0.2,0.12,0.03,0.19,5.21,0.05,146.31
ASC344,Sesame ladoo (Til ke ladoo),asc_manual,1660.91,396.96,43.5,10.7,19.64,38.63,7.72,2954.2,7338.94,8468.23,0.0,631.82,376.6,221.36,18.55,430.91,8.94,0.71,12.15,0.01,1.12,0.11,3.74,0.0,0.59,28.73,0.0,48.18,0.0,66.09,0.18,0.04,1.8,0.32,0.6,1.84,66.09,0.0,34.34,ladoo,456.75,109.16,11.96,2.94,5.4,10.62,2.12,812.4,2018.21,2328.76,0.0,173.75,103.57,60.88,5.1,118.5,2.46,0.2,3.34,0.0,0.31,0.03,1.03,0.0,0.16,7.9,0.0,13.25,0.0,18.17,0.05,0.01,0.5,0.09,0.17,0.5,18.17,0.0,9.44
ASC347,Ghujia/Lavang latika,asc_manual,3168.67,768.98,13.0,1.86,78.93,6.08,0.52,11406.58,16215.63,47734.15,4.62,31.01,36.13,7.25,3.28,54.27,0.44,0.04,2.51,0.01,0.09,0.01,0.22,17.32,37.19,0.64,0.0,4.88,0.0,6.44,0.02,0.01,0.1,0.09,0.01,1.03,6.44,0.01,72.62,gunjia,3373.57,818.71,13.85,1.98,84.03,6.48,0.55,12144.21,17264.24,50820.96,4.92,33.01,38.47,7.72,3.49,57.78,0.47,0.05,2.67,0.01,0.1,0.01,0.23,18.44,39.6,0.68,0.0,5.19,0.0,6.86,0.02,0.01,0.11,0.09,0.01,1.1,6.86,0.01,77.31
ASC360,Potato bonda (Aloo bonda),asc_manual,2604.02,632.84,4.53,1.09,67.8,0.27,0.83,8155.41,13971.86,42857.18,0.0,6.79,16.9,9.02,132.53,105.94,0.37,0.05,0.38,0.0,0.12,0.04,0.14,0.0,33.32,0.82,0.0,7.9,0.0,8.94,0.03,0.01,0.26,0.12,0.04,0.56,8.94,5.0,182.56,bonda,4666.61,1134.09,8.13,1.95,121.5,0.48,1.49,14615.1,25038.62,76803.28,0.0,12.17,30.28,16.16,237.51,189.84,0.67,0.08,0.69,0.0,0.21,0.06,0.25,0.0,59.7,1.46,0.0,14.17,0.0,16.02,0.05,0.01,0.47,0.21,0.07,1.0,16.02,8.96,327.16
ASC361,Potato samosa (Aloo ka samosa),asc_manual,2377.14,577.39,9.21,1.71,59.19,0.29,1.19,7555.45,12186.44,36936.73,2.33,7.63,21.79,11.38,77.1,137.5,0.5,0.06,0.28,0.0,0.15,0.01,0.22,8.72,28.73,1.71,0.0,9.1,0.0,9.08,0.05,0.01,0.37,0.18,0.04,0.66,9.08,8.0,239.16,samosa,3350.3,813.76,12.97,2.41,83.42,0.41,1.68,10648.53,17175.36,52058.01,3.28,10.75,30.71,16.04,108.66,193.79,0.7,0.08,0.4,0.0,0.21,0.01,0.31,12.29,40.49,2.42,0.0,12.82,0.0,12.8,0.07,0.01,0.52,0.26,0.06,0.93,12.8,11.27,337.07
ASC362,Minced meat samosa (Keema ka samosa),asc_manual,2557.26,620.99,6.14,4.43,64.26,0.5,0.39,9035.79,13708.93,38681.06,16.71,6.7,45.91,7.78,88.64,81.99,0.55,0.04,0.39,0.0,0.07,0.0,0.74,10.04,30.02,0.55,0.0,4.29,0.0,3.42,0.04,0.04,0.98,0.24,0.05,0.58,3.42,0.61,57.98,samosa,3448.9,837.51,8.28,5.97,86.67,0.68,0.52,12186.27,18488.78,52167.86,22.53,9.04,61.92,10.49,119.55,110.57,0.74,0.06,0.53,0.0,0.09,0.0,1.0,13.54,40.49,0.74,0.0,5.78,0.0,4.62,0.05,0.05,1.32,0.32,0.07,0.78,4.62,0.82,78.19
ASC363,Paneer and pea samosa (Paneer matar ka samosa),asc_manual,2569.6,623.81,8.55,4.02,63.65,1.69,1.02,8519.97,13207.58,39205.16,0.0,64.56,56.39,11.02,78.18,52.58,0.53,0.06,3.06,0.01,0.12,0.0,0.54,0.0,30.45,2.12,0.0,9.54,0.0,19.57,0.05,0.02,0.24,0.2,0.04,3.14,19.57,4.94,216.95,samosa,3465.53,841.31,11.53,5.42,85.84,2.28,1.37,11490.61,17812.62,52874.68,0.0,87.07,76.05,14.86,105.44,70.91,0.72,0.08,4.13,0.02,0.17,0.01,0.73,0.0,41.06,2.86,0.0,12.86,0.0,26.39,0.06,0.03,0.33,0.27,0.05,4.24,26.39,6.67,292.59
ASC364,Mathri,asc_manual,3314.32,805.12,12.32,1.75,83.1,0.29,0.6,9984.39,17034.38,52628.26,0.0,5.23,18.49,5.79,64.7,30.35,0.43,0.04,0.04,0.0,0.13,0.01,0.15,0.0,40.89,1.19,0.0,5.96,0.0,2.73,0.02,0.01,0.13,0.12,0.01,0.11,2.73,0.0,51.5,kachori,2890.56,702.18,10.75,1.53,72.47,0.26,0.52,8707.82,14856.41,45899.36,0.0,4.56,16.13,5.05,56.43,26.47,0.37,0.04,0.03,0.0,0.11,0.0,0.13,0.0,35.66,1.03,0.0,5.19,0.0,2.38,0.02,0.01,0.11,0.1,0.01,0.09,2.38,0.0,44.91
ASC365,Khasta kachori,asc_manual,2934.9,712.73,12.81,2.51,72.27,0.34,0.97,8686.8,14816.95,45749.29,0.0,7.84,32.93,12.9,90.56,78.13,0.59,0.06,1.06,0.0,0.16,0.01,0.27,0.0,35.51,1.33,0.0,5.33,0.0,6.34,0.03,0.01,0.21,0.23,0.03,0.12,6.34,0.85,76.1,kachori,2954.81,717.57,12.9,2.53,72.76,0.34,0.98,8745.75,14917.49,46059.73,0.0,7.89,33.15,12.99,91.17,78.66,0.59,0.06,1.07,0.0,0.16,0.01,0.27,0.0,35.75,1.34,0.0,5.36,0.0,6.38,0.03,0.01,0.21,0.23,0.03,0.12,6.38,0.86,76.62
ASC366,Vegetable cutlet,asc_manual,2738.5,665.45,4.68,1.25,71.33,0.35,0.93,8595.55,14638.04,45039.78,6.77,13.55,18.46,8.02,85.38,103.14,0.4,0.04,1.21,0.0,0.1,0.01,0.16,3.66,35.03,0.72,0.02,7.96,0.27,9.04,0.03,0.01,0.29,0.12,0.05,0.89,9.04,5.0,424.84,cutlet,9249.27,2247.57,15.82,4.21,240.91,1.17,3.15,29031.47,49439.98,152121.84,22.88,45.75,62.33,27.09,288.37,348.35,1.36,0.14,4.09,0.0,0.33,0.02,0.54,12.38,118.33,2.45,0.05,26.89,0.91,30.52,0.11,0.04,0.98,0.4,0.15,3.02,30.52,16.89,1434.9
ASC368,Peanut cutlet (Mungfali ke cutlet),asc_manual,2878.02,698.77,5.68,2.63,74.0,0.51,1.21,9164.39,15942.01,45738.83,6.75,14.38,43.6,20.0,84.24,143.3,0.56,0.1,1.41,0.0,0.17,0.02,0.34,3.65,35.22,0.57,0.02,5.89,0.27,11.37,0.06,0.02,1.08,0.16,0.04,0.67,11.37,3.73,96.74,cutlet,9751.75,2367.67,19.23,8.9,250.75,1.73,4.09,31052.16,54017.11,154979.17,22.88,48.71,147.74,67.78,285.43,485.56,1.91,0.33,4.77,0.0,0.58,0.06,1.14,12.38,119.34,1.93,0.05,19.97,0.91,38.52,0.21,0.06,3.65,0.54,0.14,2.26,38.52,12.63,327.79
ASC369,Fish cutlet (Machli ka cutlet),asc_manual,2693.96,654.64,3.13,2.77,70.11,0.29,0.54,8674.15,14398.96,44047.34,11.02,10.44,35.34,9.02,75.33,109.15,0.36,0.04,4.18,0.0,0.08,0.01,0.15,6.8,34.31,0.19,0.08,6.5,0.37,5.46,0.02,0.01,0.32,0.2,0.04,0.58,5.46,3.0,94.29,cutlet,9400.84,2284.43,10.92,9.66,244.64,1.0,1.88,30269.32,50246.63,153707.59,38.46,36.42,123.32,31.47,262.86,380.9,1.24,0.14,14.59,0.01,0.28,0.02,0.52,23.74,119.74,0.67,0.28,22.67,1.28,19.06,0.07,0.04,1.13,0.71,0.13,2.03,19.06,10.46,329.02
ASC370,Paneer potato cutlet (Paneer aloo cutlet),asc_manual,2770.57,672.94,5.23,2.47,71.4,1.02,0.41,9150.89,14777.88,44357.84,13.33,45.36,41.66,7.27,85.71,96.72,0.38,0.04,3.56,0.01,0.06,0.0,0.32,7.21,34.48,0.04,0.03,4.79,0.53,12.1,0.02,0.02,0.24,0.15,0.03,2.39,12.1,3.38,62.55,cutlet,9509.98,2309.88,17.95,8.48,245.09,3.51,1.41,31410.43,50725.06,152258.28,45.75,155.69,142.99,24.96,294.18,332.01,1.32,0.13,12.23,0.03,0.2,0.0,1.1,24.75,118.36,0.13,0.1,16.44,1.83,41.52,0.08,0.07,0.83,0.5,0.1,8.22,41.52,11.61,214.7
ASC371,Spinach chickpeas cutlet (Palak channa dal cutlet),asc_manual,2831.18,688.03,4.93,1.44,73.6,0.16,0.93,8871.43,15106.9,46475.96,6.98,11.3,24.01,11.84,79.13,144.62,0.57,0.06,2.67,0.0,0.13,0.01,0.22,3.77,36.13,0.1,0.02,17.5,0.28,14.97,0.03,0.02,0.28,0.14,0.03,0.74,14.97,4.93,446.85,cutlet,9281.6,2255.6,16.17,4.72,241.28,0.53,3.05,29083.66,49525.72,152364.45,22.88,37.05,78.72,38.82,259.41,474.12,1.86,0.19,8.75,0.01,0.44,0.03,0.71,12.38,118.44,0.33,0.05,57.38,0.91,49.07,0.11,0.05,0.91,0.47,0.11,2.42,49.07,16.18,1464.93
ASC372,Cheese toast,asc_manual,3233.23,785.37,5.49,1.98,84.11,0.53,0.31,10613.82,17331.3,52452.57,11.55,43.87,47.28,4.08,121.05,26.04,0.31,0.03,1.82,0.0,0.06,0.0,0.22,15.91,40.8,0.01,0.02,5.36,0.31,4.72,0.03,0.02,0.17,0.06,0.01,0.64,4.72,0.0,7.96,toast,4688.19,1138.78,7.95,2.88,121.96,0.76,0.46,15390.03,25130.38,76056.23,16.75,63.6,68.55,5.91,175.52,37.76,0.45,0.04,2.63,0.0,0.08,0.01,0.32,23.06,59.16,0.02,0.03,7.77,0.46,6.85,0.04,0.03,0.25,0.08,0.02,0.92,6.85,0.0,11.54
ASC377,Vegetable seekh kebab,asc_manual,2843.04,690.73,5.32,1.57,73.72,0.74,0.59,9169.58,15165.89,46228.74,0.0,32.66,27.84,7.92,83.67,104.53,0.36,0.04,1.5,0.01,0.12,0.01,0.22,0.0,35.92,0.14,0.0,6.5,0.0,8.41,0.02,0.01,0.26,0.09,0.03,1.2,8.41,4.17,101.83,kabab,4677.37,1136.38,8.76,2.59,121.28,1.22,0.96,15085.79,24950.92,76055.52,0.0,53.74,45.81,13.03,137.65,171.96,0.59,0.06,2.46,0.01,0.2,0.01,0.36,0.0,59.1,0.23,0.0,10.69,0.0,13.84,0.04,0.02,0.43,0.14,0.04,1.97,13.84,6.86,167.53
